Gene ID,Gene Name,Col.0,pp7l.1
AT3G47860,CHL,225.2398570192962,191.57307667853735
AT3G47870,LBD27,3.729136705617487,0
AT3G47890,NA,144.6905041779585,99.47063596770208
AT3G47910,NA,196.15259071547982,192.4941010856457
AT3G47920,NA,0,0
AT3G47930,GLDH,46.98712249078034,35.919951877225756
AT3G47940,NA,29.833093644939897,38.683025098550814
AT3G47950,AHA4,16.408201504716942,16.57843932795035
AT3G47960,NPF2.10,379.6261166318602,291.9647370533478
AT3G47965,NA,29.833093644939897,40.52507391276752
AT3G47980,NA,39.52884907954537,64.47170849758469
AT3G47990,SIS3,133.50309406110603,176.8366861648037
AT3G48000,ALDH2B4,580.253671394081,459.591179147068
AT3G48010,CNGC16,0.7458273411234975,0.9210244071083526
AT3G48020,NA,26.849784280445906,58.94556205493457
AT3G48030,ATL48,76.07438879459674,112.36497766721902
AT3G48040,ARAC8,60.412014631003295,79.20809901131832
AT3G48050,NA,254.32712332311263,237.62429703395497
AT3G48057,MIR843A,0,0
AT3G48060,NA,118.58654723863609,104.9967824103522
AT3G48070,NA,111.12827382740112,114.20702648143573
AT3G48080,EDS1B,5.220791387864482,5.5261464426501155
AT3G48090,EDS1,56.6828779253858,65.39273290469303
AT3G48100,ARR5,114.85741053301861,193.41512549275404
AT3G48110,EDD1,343.0805769168088,382.22512894996635
AT3G48115,NA,114.11158319189511,200.78332074962088
AT3G48120,NA,6.7124460701114765,3.6840976284334106
AT3G48131,NA,4.474964046740984,4.605122035541763
AT3G48140,NA,1831.0061224581862,2543.86941243327
AT3G48150,APC8,38.783021738421866,37.76200069144246
AT3G48160,E2FE,17.899856186963937,14.736390513733642
AT3G48170,ALDH10A9,225.98568436041973,200.78332074962088
AT3G48180,NA,0.7458273411234975,0.9210244071083526
AT3G48185,NA,23.86647491595192,44.209171541200924
AT3G48187,NA,6.7124460701114765,11.052292885300231
AT3G48190,ATM,309.5183465662514,351.8313235153907
AT3G48195,NA,76.07438879459674,78.28707460420998
AT3G48200,NA,563.0996425482406,443.0127398191176
AT3G48201,MIR861A,0.7458273411234975,0.9210244071083526
AT3G48205,NA,0,0
AT3G48208,NA,0,0
AT3G48209,NA,0,0
AT3G48210,SPC25,27.595611621569404,19.341512549275407
AT3G48220,NA,0,0
AT3G48230,NA,0,0
AT3G48231,LCR48,0,0
AT3G48240,NA,2.98330936449399,2.7630732213250577
AT3G48250,NA,19.391510869210933,17.4994637350587
AT3G48260,WNK3,11.93323745797596,23.94663458481717
AT3G48270,CYP71A26,0.7458273411234975,0
AT3G48275,NA,0,0
AT3G48280,CYP71A25,28.3414389626929,22.104585770600462
AT3G48290,CYP71A24,1.491654682246995,0
AT3G48298,NA,0,0
AT3G48300,CYP71A23,0.7458273411234975,0
AT3G48310,CYP71A22,28.3414389626929,13.815366106625289
AT3G48320,CYP71A21,21.628992892581426,21.18356136349211
AT3G48330,PIMT1,94.72007232268417,94.86551393216033
AT3G48340,CEP2,26.10395693932241,45.13019594830928
AT3G48343,NA,0,0.9210244071083526
AT3G48344,NA,2.98330936449399,7.368195256866821
AT3G48346,NA,0.7458273411234975,0.9210244071083526
AT3G48350,CEP3,93.22841764043717,70.91887934734315
AT3G48360,BT2,2799.0900112364857,5528.909515871441
AT3G48380,NA,112.6199285096481,136.31161225203618
AT3G48390,NA,12.679064799099455,17.4994637350587
AT3G48400,NA,0,0
AT3G48410,NA,32.816403009433884,25.788683399033875
AT3G48420,CBBY,491.5002178003848,383.1461533570747
AT3G48425,APE1L,17.899856186963937,15.657414920841996
AT3G48430,REF6,129.77395735548856,118.81214851697749
AT3G48440,NA,42.51215844403935,34.9989274701174
AT3G48450,NA,2.237482023370492,11.973317292408584
AT3G48460,NA,122.31568394425358,111.44395326011067
AT3G48470,EMB2423,20.13733821033443,43.288147134092576
AT3G48475,NA,0,0
AT3G48480,NA,3.729136705617487,6.447170849758469
AT3G48490,NA,8.204100752358471,6.447170849758469
AT3G48500,PDE312,85.7701442292022,70.91887934734315
AT3G48510,NA,2.237482023370492,0.9210244071083526
AT3G48515,NA,0,0.9210244071083526
AT3G48520,CYP94B3,90.2451082759432,143.67980750890302
AT3G48530,KING1,325.1807207298449,421.82917845562554
AT3G48540,NA,15.662374163593446,13.815366106625289
AT3G48550,NA,16.408201504716942,19.341512549275407
AT3G48560,ALS,801.7643917077597,588.5345961422373
AT3G48570,SEC61G3,46.24129514965684,67.23478171890974
AT3G48580,XTH11,59.666187289879794,60.78761086915127
AT3G48590,NFYC1,133.50309406110603,174.07361294347865
AT3G48600,NA,12.679064799099455,10.13126847819188
AT3G48610,NPC6,192.42345400986233,249.59761432636355
AT3G48620,NA,0,0
AT3G48630,NA,0,0
AT3G48640,NA,0,0
AT3G48660,NA,16.408201504716942,19.341512549275407
AT3G48670,IDN2,25.35812959819891,23.025610177708817
AT3G48675,NA,0,0
AT3G48680,GAMMACAL2,267.75201546333557,279.9914197609392
AT3G48690,CXE12,206.59417349120878,204.46741837805428
AT3G48700,CXE13,19.391510869210933,33.1568786559007
AT3G48710,NA,25.35812959819891,38.683025098550814
AT3G48720,NA,272.97280685120006,208.1515160064877
AT3G48730,GSA2,988.221226988634,687.0842077028311
AT3G48740,SWEET11,481.80446236577933,514.8526435735691
AT3G48745,NA,0,0
AT3G48750,CDKA-1,262.5312240754711,233.0191749984132
AT3G48760,PAT05,176.7610798462689,166.70541768661184
AT3G48770,NA,2.237482023370492,1.8420488142167053
AT3G48780,LCB2B,220.76489297255523,255.12376076901367
AT3G48790,NA,7.458273411234974,9.210244071083526
AT3G48800,NA,11.93323745797596,15.657414920841996
AT3G48810,NA,17.899856186963937,25.788683399033875
AT3G48820,SIA2,55.19122324313881,72.76092816155986
AT3G48830,NA,12.679064799099455,15.657414920841996
AT3G48835,NA,4.474964046740984,0.9210244071083526
AT3G48840,NA,0,5.5261464426501155
AT3G48850,MPT2,2.98330936449399,0.9210244071083526
AT3G48860,SCD2,107.39913712178362,140.91673428757795
AT3G48870,CLPC2,355.0138143747848,260.6499072116638
AT3G48880,NA,100.68669105167216,116.04907529565243
AT3G48890,MSBP2,237.17309447727217,247.75556551214686
AT3G48900,GEN2,17.15402884584044,12.894341699516938
AT3G48920,AtMYB45,61.15784197212679,32.23585424879234
AT3G48930,RPS11A,1036.7000041616614,1364.9581713345785
AT3G48940,NA,0,1.8420488142167053
AT3G48950,NA,0,0
AT3G48960,RPL13C,0,0
AT3G48970,HIPP31,14.916546822469948,16.57843932795035
AT3G48980,NA,6.7124460701114765,21.18356136349211
AT3G48990,AAE3,1708.6904385139326,1698.3690067078023
AT3G49000,NA,76.07438879459674,80.12912341842669
AT3G49010,RPL13B,1063.5497884421072,955.1023101713616
AT3G49020,NA,0,0
AT3G49030,NA,0,0
AT3G49040,NA,0,0
AT3G49045,NA,0,0
AT3G49050,NA,32.816403009433884,34.9989274701174
AT3G49055,NA,1.491654682246995,0
AT3G49060,PUB32,38.783021738421866,56.18248883360951
AT3G49070,NA,29.0872663038164,46.97224476252598
AT3G49080,RPS9M,24.612302257075417,18.420488142167052
AT3G49100,SRP9,43.25798578516285,67.23478171890974
AT3G49110,PER33,5.220791387864482,8.289219663975175
AT3G49115,NA,0,0
AT3G49120,PER34,576.5245346884635,670.5057683748807
AT3G49130,NA,3.729136705617487,4.605122035541763
AT3G49140,NA,173.7777704817749,170.38951531504523
AT3G49142,PCMP-H77,11.187410116852462,3.6840976284334106
AT3G49150,NA,0,0
AT3G49155,NA,0,0
AT3G49160,PKP4,52.20791387864482,62.62965968336798
AT3G49170,EMB2261,16.408201504716942,14.736390513733642
AT3G49180,RID3,44.74964046740985,37.76200069144246
AT3G49190,NA,10.441582775728964,15.657414920841996
AT3G49200,NA,2.237482023370492,1.8420488142167053
AT3G49210,NA,52.20791387864482,56.18248883360951
AT3G49220,NA,821.1559025769707,515.7736679806775
AT3G49230,NA,0,0
AT3G49240,EMB1796,0,0
AT3G49250,DMS3,23.86647491595192,25.788683399033875
AT3G49260,iqd21,152.1487775891935,91.1814163037269
AT3G49270,NA,0,0
AT3G49290,ABIL2,38.03719439729837,57.10351324071787
AT3G49300,NA,0,0
AT3G49305,NA,0,0
AT3G49307,NA,0,0
AT3G49310,NA,254.32712332311263,324.20059130214014
AT3G49320,NA,20.883165551457928,28.551756620358933
AT3G49330,NA,14.916546822469948,30.393805434575636
AT3G49340,NA,0,0
AT3G49350,NA,102.17834573391914,121.57522173830255
AT3G49360,PGL2,43.25798578516285,50.656342390959395
AT3G49370,CRK6,29.0872663038164,29.472781027467285
AT3G49380,iqd15,6.7124460701114765,0.9210244071083526
AT3G49390,CID10,228.9689937249137,268.01810246853063
AT3G49400,NA,27.595611621569404,33.1568786559007
AT3G49410,NA,18.645683528087435,16.57843932795035
AT3G49420,NA,14.17071948134645,24.86765899192552
AT3G49430,SR34A,156.62374163593446,182.3628326074538
AT3G49440,NA,0,0
AT3G49450,NA,0,0
AT3G49460,NA,0,0
AT3G49470,NACA2,159.60705100042844,122.49624614541091
AT3G49480,NA,0,3.6840976284334106
AT3G49490,NA,159.60705100042844,163.94234446528677
AT3G49500,RDR6,98.44920902830167,84.73424545396844
AT3G49510,NA,6.7124460701114765,8.289219663975175
AT3G49520,NA,0,0.9210244071083526
AT3G49530,NAC062,616.0533837680089,784.7127948563165
AT3G49540,NA,0,0
AT3G49550,NA,30.578920986063395,37.76200069144246
AT3G49551,NA,13.424892140222953,11.973317292408584
AT3G49560,HP30-1,164.08201504716942,104.07575800324385
AT3G49570,LSU3,9.695755434605466,9.210244071083526
AT3G49580,LSU1,16.408201504716942,22.104585770600462
AT3G49590,NA,209.57748285570278,301.1749811244313
AT3G49600,UBP26,114.85741053301861,100.39166037481044
AT3G49601,NA,12.679064799099455,11.973317292408584
AT3G49610,NA,0,0
AT3G49620,DIN11,0.7458273411234975,3.6840976284334106
AT3G49630,NA,2.98330936449399,4.605122035541763
AT3G49640,NA,58.9203599487563,81.05014782553503
AT3G49645,NA,31.324748327186892,29.472781027467285
AT3G49650,KIN8B,61.15784197212679,78.28707460420998
AT3G49660,WDR5A,12.679064799099455,12.894341699516938
AT3G49668,NA,0,0
AT3G49670,BAM2,592.9327361931804,480.7747405105601
AT3G49680,BCAT3,248.36050459412465,253.28171195479698
AT3G49690,RAX3,2.98330936449399,6.447170849758469
AT3G49700,ACS9,1.491654682246995,4.605122035541763
AT3G49710,PCMP-H79,29.0872663038164,24.86765899192552
AT3G49720,CGR2,684.6694991513706,815.1066002908921
AT3G49725,NA,19.391510869210933,15.657414920841996
AT3G49730,NA,4.474964046740984,3.6840976284334106
AT3G49740,PCMP-E84,0,0
AT3G49744,NA,0.7458273411234975,0
AT3G49750,AtRLP44,28.3414389626929,34.9989274701174
AT3G49760,AtbZIP5,4.474964046740984,9.210244071083526
AT3G49770,NA,0,0
AT3G49780,PSK3,185.71100793975086,405.25073912767516
AT3G49790,NA,300.56841847276945,396.0404950565916
AT3G49796,NA,0,0
AT3G49800,NA,116.3490652152656,143.67980750890302
AT3G49810,PUB30,88.00762625257269,103.1547335961355
AT3G49820,NA,8.204100752358471,7.368195256866821
AT3G49830,NA,0.7458273411234975,1.8420488142167053
AT3G49840,NA,19.391510869210933,39.60404950565916
AT3G49845,NA,42.51215844403935,60.78761086915127
AT3G49850,TRB3,70.85359740673225,93.02346511794362
AT3G49860,ARL8D,8.204100752358471,14.736390513733642
AT3G49870,ARL8A,344.5722315990558,547.0884978223614
AT3G49880,NA,73.09107943010275,77.36605019710163
AT3G49890,NA,13.424892140222953,11.973317292408584
AT3G49900,NA,32.816403009433884,14.736390513733642
AT3G49910,RPL26A,1287.2979907791566,1383.3786594767457
AT3G49920,VDAC5,18.645683528087435,32.23585424879234
AT3G49925,NA,0,0
AT3G49930,NA,15.662374163593446,7.368195256866821
AT3G49940,LBD38,798.0352550021422,1355.747927263495
AT3G49950,SCL32,0.7458273411234975,1.8420488142167053
AT3G49960,PER35,469.1253975666799,650.243231418497
AT3G49970,NA,2.98330936449399,2.7630732213250577
AT3G49980,NA,0,0
AT3G49990,NA,70.10777006560876,74.60297697577657
AT3G50000,CKA2,204.3566914678383,203.54639397094593
AT3G50010,NA,10.441582775728964,10.13126847819188
AT3G50020,NA,0,0
AT3G50030,NA,2.237482023370492,0
AT3G50040,NA,5.220791387864482,1.8420488142167053
AT3G50050,NA,38.03719439729837,50.656342390959395
AT3G50060,MYB77,237.9189218183957,346.3051770727406
AT3G50070,CYCD3-3,124.55316596762407,179.59975938612877
AT3G50080,FBL16,24.612302257075417,33.1568786559007
AT3G50090,SDN4,0,0
AT3G50100,SDN1,14.17071948134645,19.341512549275407
AT3G50110,PTEN2B,47.73294983190384,45.13019594830928
AT3G50120,NA,13.424892140222953,7.368195256866821
AT3G50123,NA,0,0
AT3G50130,NA,6.7124460701114765,10.13126847819188
AT3G50140,NA,4.474964046740984,11.973317292408584
AT3G50150,NA,0.7458273411234975,1.8420488142167053
AT3G50160,NA,0,0
AT3G50170,NA,0,0
AT3G50180,NA,0,0
AT3G50190,NA,9.695755434605466,11.052292885300231
AT3G50200,NA,2.237482023370492,1.8420488142167053
AT3G50210,NA,122.31568394425358,145.52185632311972
AT3G50220,IRX15,7.458273411234974,14.736390513733642
AT3G50230,NA,8.204100752358471,5.5261464426501155
AT3G50240,KIN4B,153.64043227144046,161.17927124396172
AT3G50250,NA,0,0
AT3G50260,ERF011,26.10395693932241,56.18248883360951
AT3G50270,NA,111.12827382740112,88.41834308240185
AT3G50280,NA,8.204100752358471,8.289219663975175
AT3G50290,NA,1.491654682246995,0
AT3G50300,NA,28.3414389626929,51.57736679806775
AT3G50310,MAPKKK20,5.220791387864482,8.289219663975175
AT3G50320,NA,0,0
AT3G50330,HEC2,7.458273411234974,7.368195256866821
AT3G50340,NA,237.9189218183957,244.07146788371344
AT3G50350,NA,49.22460451415083,83.8132210468601
AT3G50360,CML20,64.14115133662078,70.91887934734315
AT3G50370,NA,331.89316679995636,314.06932282394826
AT3G50373,NA,0.7458273411234975,0.9210244071083526
AT3G50380,NA,381.8635986552307,381.304104542858
AT3G50390,NA,2.237482023370492,0.9210244071083526
AT3G50400,NA,10.441582775728964,14.736390513733642
AT3G50410,DOF3.4,27.595611621569404,17.4994637350587
AT3G50420,PCMP-E85,4.474964046740984,10.13126847819188
AT3G50430,NA,53.69956856089181,61.70863527625963
AT3G50440,MES10,143.1988494957115,119.73317292408585
AT3G50450,HR1,0,0.9210244071083526
AT3G50460,HR2,3.729136705617487,2.7630732213250577
AT3G50470,HR3,1.491654682246995,2.7630732213250577
AT3G50480,HR4,32.07057566831039,37.76200069144246
AT3G50500,SPK-2-2,849.4973415396636,962.4705054282285
AT3G50505,NA,0,0
AT3G50510,LBD28,0,0
AT3G50520,NA,55.93705058426231,37.76200069144246
AT3G50530,CRK,219.27323829030826,233.94019940552158
AT3G50540,NA,0,0
AT3G50550,NA,9.695755434605466,23.025610177708817
AT3G50560,NA,63.39532399549728,105.91780681746056
AT3G50570,NA,14.916546822469948,27.630732213250578
AT3G50580,NA,0,0
AT3G50590,NA,542.9623043379062,581.1664008853705
AT3G50610,CEP9,0,0
AT3G50620,NA,51.46208653752132,79.20809901131832
AT3G50630,KRP2,11.93323745797596,15.657414920841996
AT3G50640,NA,39.52884907954537,59.866586462042925
AT3G50650,SCL7,41.766331102915856,37.76200069144246
AT3G50660,CYP90B1,199.13590007997382,204.46741837805428
AT3G50665,NA,0,0
AT3G50670,RNU1,127.53647533211806,94.86551393216033
AT3G50685,NA,676.4653983990122,751.5559162004157
AT3G50690,NA,43.25798578516285,48.81429357674269
AT3G50700,GAF1,119.33237457975959,116.97009970276079
AT3G50710,NA,4.474964046740984,9.210244071083526
AT3G50720,NA,0,0
AT3G50730,NA,0,0
AT3G50740,UGT72E1,425.86741178151703,375.77795810020785
AT3G50750,BEH1,57.428705266509304,46.97224476252598
AT3G50760,GATL2,25.35812959819891,17.4994637350587
AT3G50770,CML41,2.237482023370492,2.7630732213250577
AT3G50780,NA,107.39913712178362,135.39058784492784
AT3G50790,NA,180.4902165518864,226.57200414865474
AT3G50800,NA,70.10777006560876,81.05014782553503
AT3G50808,NA,0,0
AT3G50810,NA,10.441582775728964,24.86765899192552
AT3G50820,PSBO2,6016.589160843254,5135.632094036175
AT3G50825,NA,20.13733821033443,60.78761086915127
AT3G50830,COR413PM2,334.87647616445037,524.0628876446526
AT3G50835,NA,0,0
AT3G50840,NA,29.0872663038164,27.630732213250578
AT3G50845,AEL1,7.458273411234974,14.736390513733642
AT3G50850,NA,9.695755434605466,4.605122035541763
AT3G50860,NA,14.17071948134645,9.210244071083526
AT3G50870,GATA18,9.695755434605466,7.368195256866821
AT3G50880,NA,117.0948925563891,123.41727055251926
AT3G50890,ZHD7,19.391510869210933,15.657414920841996
AT3G50895,NA,0,0
AT3G50900,NA,23.12064757482842,27.630732213250578
AT3G50910,NA,58.9203599487563,62.62965968336798
AT3G50920,LPPE1,58.9203599487563,69.07683053312645
AT3G50925,NA,0,0
AT3G50930,HSR4,111.87410116852462,108.68088003878562
AT3G50940,NA,8.204100752358471,2.7630732213250577
AT3G50950,RPP13L4,104.41582775728963,81.05014782553503
AT3G50960,PLP3A,22.374820233704924,20.26253695638376
AT3G50970,XERO2,82.78683486470821,88.41834308240185
AT3G50980,XERO1,6.7124460701114765,3.6840976284334106
AT3G50990,PER36,0,0.9210244071083526
AT3G51000,NA,81.29518018246122,75.52400138288492
AT3G51010,NA,156.62374163593446,134.4695634378195
AT3G51020,NA,0,0
AT3G51030,TRX1,23.86647491595192,23.025610177708817
AT3G51040,RTH,35.799712373927875,65.39273290469303
AT3G51050,NA,197.64424539772682,196.17819871407912
AT3G51060,SRS1,5.96661872898798,5.5261464426501155
AT3G51070,NA,0,0
AT3G51075,NA,0,0
AT3G51080,GATA6,69.36194272448526,93.94448952505196
AT3G51090,NA,30.578920986063395,38.683025098550814
AT3G51100,NA,45.49546780853334,41.446098319875865
AT3G51110,NA,36.545539715051376,41.446098319875865
AT3G51120,NA,160.35287834155196,151.96902717287819
AT3G51130,NA,196.89841805660333,292.88576146045614
AT3G51135,NA,0,0
AT3G51140,NA,189.44014464536835,149.20595395155314
AT3G51150,KIN7G,67.87028804223827,83.8132210468601
AT3G51160,MUR1,249.85215927637165,209.9935648207044
AT3G51171,NA,0.7458273411234975,1.8420488142167053
AT3G51180,NA,52.95374121976832,53.41941561228445
AT3G51190,RPL8B,0,0.9210244071083526
AT3G51200,NA,0,0
AT3G51210,SOT2,0,0
AT3G51220,NA,5.220791387864482,5.5261464426501155
AT3G51230,NA,13.424892140222953,5.5261464426501155
AT3G51238,NA,0,0
AT3G51240,F3H,0,0
AT3G51250,NA,60.412014631003295,74.60297697577657
AT3G51260,PAD1,234.93561245390168,186.96795464299558
AT3G51265,NA,0,0
AT3G51270,NA,70.10777006560876,109.60190444589396
AT3G51280,NA,38.03719439729837,27.630732213250578
AT3G51290,NA,19.391510869210933,16.57843932795035
AT3G51300,ARAC11,2.98330936449399,7.368195256866821
AT3G51310,VPS35C,175.2694251640219,216.44073567046289
AT3G51320,NA,23.86647491595192,35.919951877225756
AT3G51325,NA,9.695755434605466,18.420488142167052
AT3G51330,NA,205.1025188089618,241.3083946623884
AT3G51340,NA,13.424892140222953,11.973317292408584
AT3G51350,NA,31.324748327186892,39.60404950565916
AT3G51360,NA,11.187410116852462,18.420488142167052
AT3G51370,NA,325.92654807096835,303.017029938648
AT3G51375,MIR171A,2.98330936449399,6.447170849758469
AT3G51380,IQD20,7.458273411234974,15.657414920841996
AT3G51390,PAT10,82.04100752358471,132.6275146236028
AT3G51400,NA,47.73294983190384,32.23585424879234
AT3G51410,NA,2.237482023370492,4.605122035541763
AT3G51420,SSL4,278.939425580188,310.38522519551486
AT3G51430,SSL5,70.10777006560876,60.78761086915127
AT3G51440,SSL6,25.35812959819891,27.630732213250578
AT3G51450,SSL7,17.899856186963937,15.657414920841996
AT3G51460,SAC7,258.0562600287301,368.40976284334107
AT3G51470,NA,29.833093644939897,31.31482984168399
AT3G51480,GLR3.6,33.562230350557385,29.472781027467285
AT3G51490,TMT3,2.98330936449399,1.8420488142167053
AT3G51500,NA,42.51215844403935,45.13019594830928
AT3G51510,NA,462.4129514965684,514.8526435735691
AT3G51520,DGAT2,179.74438921076288,199.86229634251254
AT3G51530,NA,36.545539715051376,51.57736679806775
AT3G51540,NA,9.695755434605466,13.815366106625289
AT3G51550,FER,1623.666121625854,1442.3242215316802
AT3G51560,NA,4.474964046740984,2.7630732213250577
AT3G51570,NA,3.729136705617487,6.447170849758469
AT3G51580,NA,70.10777006560876,40.52507391276752
AT3G51590,LTP12,0,0
AT3G51600,LTP5,2555.950298030226,3862.776363412431
AT3G51610,NA,78.31187081796723,98.54961156059373
AT3G51620,NA,142.453022154588,116.04907529565243
AT3G51630,WNK5,123.06151128537708,173.1525885363703
AT3G51640,NA,37.29136705617487,40.52507391276752
AT3G51642,NA,10.441582775728964,37.76200069144246
AT3G51644,NA,0,0
AT3G51650,NA,26.849784280445906,34.9989274701174
AT3G51660,NA,63.39532399549728,101.31268478191879
AT3G51670,PATL6,286.397698991423,208.1515160064877
AT3G51680,SDR2A,0.7458273411234975,0
AT3G51690,NA,0,0
AT3G51700,NA,0,0
AT3G51710,NA,7.458273411234974,8.289219663975175
AT3G51720,NA,34.30805769168088,17.4994637350587
AT3G51730,NA,630.9699305904788,866.6839670889599
AT3G51740,IMK2,70.10777006560876,37.76200069144246
AT3G51750,NA,5.220791387864482,2.7630732213250577
AT3G51760,NA,18.645683528087435,20.26253695638376
AT3G51770,ETO1,158.11539631818147,136.31161225203618
AT3G51780,BAG4,67.87028804223827,69.07683053312645
AT3G51790,ATG1,53.69956856089181,60.78761086915127
AT3G51800,ATG2,301.31424581389297,245.91351669793016
AT3G51810,EM1,0.7458273411234975,0
AT3G51820,CHLG,508.65424664622526,446.69683744755105
AT3G51830,SAC8,252.08964129974214,338.93698181587376
AT3G51840,ACX4,619.0366931325028,754.3189894217409
AT3G51850,CPK13,171.5402884584044,185.12590582877888
AT3G51860,CAX3,113.3657558507716,123.41727055251926
AT3G51870,EAAC,111.87410116852462,124.3382949596276
AT3G51880,HMGB1,47.73294983190384,48.81429357674269
AT3G51890,NA,16.408201504716942,26.709707806142227
AT3G51895,SULTR3;1,31.324748327186892,12.894341699516938
AT3G51910,HSFA7A,139.469712790094,238.54532144106332
AT3G51920,CML9,187.20266262199786,198.94127193540416
AT3G51930,NA,17.899856186963937,17.4994637350587
AT3G51940,NA,2.237482023370492,4.605122035541763
AT3G51950,NA,653.3447508241837,616.1653283554879
AT3G51960,ATBZIP24,11.93323745797596,17.4994637350587
AT3G51970,ASAT1,63.39532399549728,107.75985563167725
AT3G51980,NA,67.87028804223827,66.3137573118014
AT3G51990,NA,26.10395693932241,21.18356136349211
AT3G52000,SCPL36,0,0
AT3G52010,SCPL37,0,0.9210244071083526
AT3G52020,SCPL39,0,0
AT3G52030,NA,50.71625919639782,67.23478171890974
AT3G52040,NA,0.7458273411234975,0
AT3G52050,NA,105.16165509841314,109.60190444589396
AT3G52060,NA,400.50928218331813,455.9070815186346
AT3G52070,NA,0,0
AT3G52072,NA,22.374820233704924,11.052292885300231
AT3G52075,NA,0,0
AT3G52080,CHX28,1.491654682246995,0.9210244071083526
AT3G52090,NRPB11,171.5402884584044,168.54746650082853
AT3G52100,NA,55.93705058426231,67.23478171890974
AT3G52105,NA,8.949928093481969,13.815366106625289
AT3G52110,NA,38.03719439729837,63.55068409047633
AT3G52115,GR1,2.237482023370492,2.7630732213250577
AT3G52120,NA,121.56985660313008,136.31161225203618
AT3G52130,NA,1.491654682246995,1.8420488142167053
AT3G52140,NA,452.71719606196297,437.4865933764675
AT3G52150,PSRP2,971.8130254839172,781.0286972278831
AT3G52155,NA,90.99093561706668,113.28600207432737
AT3G52160,KCS15,7.458273411234974,1.8420488142167053
AT3G52170,NA,23.12064757482842,10.13126847819188
AT3G52180,DSP4,156.62374163593446,159.337222429745
AT3G52190,PHF1,96.95755434605466,124.3382949596276
AT3G52200,LTA3,219.27323829030826,186.96795464299558
AT3G52210,NA,38.783021738421866,49.73531798385104
AT3G52220,NA,35.05388503280438,34.9989274701174
AT3G52230,NA,420.64662039365254,588.5345961422373
AT3G52240,NA,109.63661914515413,149.20595395155314
AT3G52250,NA,333.38482148220334,322.35854248792344
AT3G52260,NA,35.05388503280438,46.97224476252598
AT3G52270,NA,5.96661872898798,5.5261464426501155
AT3G52280,GTE6,29.833093644939897,34.9989274701174
AT3G52285,NA,0,0
AT3G52290,IQD3,46.24129514965684,46.051220355417634
AT3G52300,ATPQ,560.8621605248701,528.6680096801945
AT3G52310,NA,0,4.605122035541763
AT3G52320,NA,0,0
AT3G52330,NA,0,0
AT3G52340,SPP2,178.9985618696394,257.88683399033874
AT3G52345,NA,0,0
AT3G52350,NA,8.204100752358471,11.052292885300231
AT3G52360,NA,162.59036036492245,357.35746995804084
AT3G52370,FLA15,110.38244648627762,78.28707460420998
AT3G52380,CP33,402.0009368655651,231.1771261841965
AT3G52390,NA,20.883165551457928,31.31482984168399
AT3G52400,SYP122,178.25273452851587,198.94127193540416
AT3G52420,OEP7,21.628992892581426,22.104585770600462
AT3G52430,PAD4,39.52884907954537,44.209171541200924
AT3G52440,NA,0,0.9210244071083526
AT3G52450,PUB22,161.09870568267544,170.38951531504523
AT3G52460,NA,17.15402884584044,16.57843932795035
AT3G52470,NA,251.34381395861863,270.7811756898557
AT3G52480,NA,79.80352550021422,130.78546580938607
AT3G52490,SMXL3,45.49546780853334,35.919951877225756
AT3G52500,NA,658.5655422120482,679.7160124459642
AT3G52510,NA,0,0
AT3G52520,NA,1.491654682246995,3.6840976284334106
AT3G52525,OFP6,4.474964046740984,3.6840976284334106
AT3G52526,NA,6.7124460701114765,8.289219663975175
AT3G52530,NA,22.374820233704924,21.18356136349211
AT3G52535,NA,5.96661872898798,16.57843932795035
AT3G52540,OFP18,5.220791387864482,7.368195256866821
AT3G52550,NA,2.237482023370492,2.7630732213250577
AT3G52560,UEV1D-4,504.92510994060774,699.0575249952396
AT3G52561,NA,11.93323745797596,9.210244071083526
AT3G52565,NA,0,0
AT3G52570,NA,26.10395693932241,55.261464426501156
AT3G52580,RPS14C,347.5555409635498,476.1696184750183
AT3G52590,RPL40B,1411.8511567467806,2189.2750156965544
AT3G52600,CWINV2,10.441582775728964,22.104585770600462
AT3G52605,NA,1.491654682246995,0
AT3G52610,NA,30.578920986063395,22.104585770600462
AT3G52620,NA,0,0
AT3G52630,RPA3A,56.6828779253858,76.44502578999327
AT3G52640,NA,158.86122365930495,189.73102786432065
AT3G52660,NA,65.63280601886777,85.65526986107679
AT3G52680,NA,29.833093644939897,25.788683399033875
AT3G52690,NA,0,0
AT3G52700,NA,0,0
AT3G52710,NA,103.67000041616615,131.70649021649442
AT3G52720,ACA1,112.6199285096481,92.10244071083527
AT3G52730,NA,701.823527997211,1028.7842627400298
AT3G52740,BIC1,44.003813126286346,54.34044001939281
AT3G52742,NA,0.7458273411234975,0
AT3G52748,NA,18.645683528087435,46.97224476252598
AT3G52750,FTSZ2-2,145.436331519082,127.10136818095266
AT3G52760,NA,128.28230267324156,208.1515160064877
AT3G52765,NA,0,0
AT3G52770,ZPR3,2.98330936449399,4.605122035541763
AT3G52780,PAP20,10.441582775728964,9.210244071083526
AT3G52790,NA,20.883165551457928,49.73531798385104
AT3G52800,SAP6,542.9623043379062,783.7917704492081
AT3G52810,PAP21,0,0
AT3G52820,PAP22,9.695755434605466,13.815366106625289
AT3G52830,NA,0,0
AT3G52840,BGAL2,510.89172866959575,630.9017188692216
AT3G52850,VSR1,243.88554054738367,230.25610177708816
